"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Austria","AUT","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","69.2869084466181","69.5631560666879","68.7792277083485","68.7653822928137","69.2314441421853","73.4175226690019","74.2984121551692","74.9987510420299","73.7834832883499","73.2915013714866","73.9880798617893","75.4229640969723","75.9962593470206","77.2152078496582","76.1638688176283","76.2674092619652","75.6814333737181","75.5363203528147","74.7861943189294","74.1333487085044","73.8555565804855","73.5462195746823","74.5748247095027","75.3240869030244","75.1394879115606","74.5281476710526","75.0737752551647","74.3631167585894","73.857129491566","73.475532912391","73.086425093471","73.0873241265801","72.3786053176917","73.0630176182897","72.7533137642499","73.1560004145232","72.47354003714","70.7605311778234","71.0974067400365","74.165778550098","73.9944630665627","73.2763073235476","73.3205055881469","73.5788067186523","73.1992966328554","72.444522561601","71.912956633095","71.9983982104054","71.2730773045237","71.0167305980435","70.8956658860182","71.5771156857559","71.7956340004835","",
"Azerbaijan","AZE","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.1909959072306","70.190868263473","81.5584738905832","95.831847133758","101.085455030691","97.1412503514856","99.699919490595","87.0784915935788","95.1607277800384","91.3883075945008","79.5616879676141","75.1429753931823","75.3055670103093","72.3515007346253","68.7123396872289","52.5430225593931","45.6428502843243","43.0616526506938","41.930677775231","53.8800331446709","50.2439656187448","47.3862370876694","49.9969859545482","52.1862431679901","56.3234887933562","69.0983817579993","71.5405162084693","68.9278026893079","64.6070768616091","68.6301684327234","77.1048015861534","66.2307731923367","54.326519998386","",
"Burundi","BDI","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","94.6428599307582","94.8275889587227","95.9016403962068","100.751877987127","92.6174452888224","96.4197328403602","95.4484540355337","94.2337029677585","94.8814722395508","94.14708886619","96.4014482722903","98.128251603484","100.15883012123","97.0047341213955","101.728240681145","103.146048436477","93.8379753643124","88.4993770064653","94.4818218400118","93.6432814055296","100.596916475185","95.8881695870626","102.238074350258","92.8753799996026","93.6774673989388","95.8990098061114","98.9483906822837","93.3813571857744","98.3274049116896","96.7348214639335","105.365229680521","104.177994695561","110.089472302158","106.238925630672","111.235866332322","107.988504318493","101.723274078297","98.5075845974329","104.668915542229","102.503293807642","107.134645590619","106.137382722716","108.353560845808","106.744693991586","107.323524477722","104.496393112649","109.28702954424","110.013549332041","112.791016247379","103.625141398005","102.939620886773","109.054237331417","107.97505420609","113.780899579302","111.399954934278","97.8402919508163","101.037246321854","101.381131464551","104.124953712126","104.55342","106.22872","105.70546","104.986242958506","",
"Belgium","BEL","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","67.9696112025951","69.3765887244137","69.8475358970163","70.5169043674146","70.2616257041331","73.7304844343504","73.7124034908553","75.1245135133696","75.6556123646014","77.1266612958322","77.5705865340303","80.366165526768","80.835410981452","81.0201693712206","79.8462427301305","80.1069660287827","79.1021001204548","78.6081123443085","75.9446191033637","74.6672518879114","74.412494601604","75.6518586693788","75.1039590820435","74.9555259588903","74.4172306467761","74.3590523214741","75.1972470578024","73.8154363089939","74.0117735158655","73.3548596907402","73.3523834487106","73.7190964946361","73.6751521193138","73.6778281096528","72.4387902824509","72.2823296271162","71.9869660758139","71.2615633191306","73.3904375096484","75.5647485170553","75.1707674255749","75.5920586816211","76.2471233874203","76.7739513337406","76.0450100532676","74.9540318319065","74.5535827427722","74.5046007179866","74.9195523624782","74.3628782880787","73.7751702287391","72.5042407451741","74.4912816538316","",
"Benin","BEN","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","94.5669806201548","94.2797148356292","96.1869327562739","97.1820051709871","97.8897238278337","98.8606427291481","100.57122150341","100.281284751142","97.3672886369804","96.9920984226567","97.6923647224475","99.7611686529775","99.0521072964796","97.212219795705","96.946776320898","99.5826463245154","101.385078054397","100.850941620755","101.95626388948","100.483227920848","106.349024511555","112.351620134584","94.7108467644414","100.49192039236","98.5722341544376","104.056005798506","102.475127623168","102.756140215038","102.646122386288","99.4923686808765","93.2972197044867","94.8617000177245","96.6413409615645","94.3948965676345","89.9442137876135","87.6424878624042","85.9690003654251","85.8145039885821","87.2525891112791","90.1456438366695","90.1291240980733","90.7672837211416","89.4814941311234","89.1638439617269","87.6572783159971","90.042605592906","90.7853792723413","88.6512158649324","89.7534962625964","89.9809806633694","89.6786688544423","89.0551589920886","87.666957219664","85.197191428339","83.1490038651796","86.5835444139701","83.5013125907358","83.104985165831","80.8602202275765","78.7904773492599","79.4544490134111","77.366630163728","71.1013066225926","",
"Burkina Faso","BFA","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","95.5647216323112","94.7523489659091","94.507988368463","94.3322603046155","92.2892391086079","91.2889025540898","91.9530665373066","94.3230341447958","93.9386833174731","94.1744588501321","93.397767039587","92.1938434025956","90.0292036342453","88.1182342975979","82.2943811644564","91.267257308273","87.6795702722398","94.8748109583911","94.0386828240973","96.7337074769659","99.441205830041","100.305018388957","97.2952400966408","96.3904851116264","95.5457604476399","98.151346498675","99.8440092238575","97.4996609073665","97.3433790436373","94.4870205430129","94.575866143095","91.6555268674409","91.3786230861955","92.2626000068009","83.6598120747345","88.5410168381899","92.108376512618","88.3995784044462","91.1490206371071","101.250303179595","102.86280793254","100.024107411512","100.130106710684","96.4680917287651","98.1996651891576","96.9248812781676","97.0678097179793","94.8315480747652","94.3547004294005","92.7280096869189","86.0511068269894","82.9827402585058","83.3894442485877","86.171965390215","85.6973049937223","87.467190522337","85.2656952425359","84.2858867683868","82.6987085208033","82.1354335550185","80.3965941690612","81.6372161101482","83.85108077624","",
"Bangladesh","BGD","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","92.416303823044","93.188233782192","88.0709337563346","91.8171645374732","92.1182771100022","92.2276056517583","93.3506430275766","92.5808717449419","89.1207211713807","91.0109726754256","92.8497142309504","96.2082699184179","103.360132345546","96.6038309453899","99.2726129129395","99.0575625296753","102.978749351542","93.8174764690049","98.3763900919046","98.4847524548075","97.9492722338368","85.161085589942","85.2190847652115","87.9512226601433","93.2229224495318","85.4856112934385","84.7887621494104","85.9015531590903","86.221292349249","84.7167366783816","84.0937105405582","85.426820993694","86.1355893082419","87.700716393226","86.8961488797552","86.8732099754156","83.5796126431686","82.8599749906797","81.3642891483229","81.272278607385","79.9812218392765","79.3684976504872","79.1610612688542","79.8143776904124","78.8120868054287","78.9442862491544","78.5633867639926","79.2526162018641","80.8105879536593","79.6675864216949","79.1899761491198","79.377916333271","78.7762373698397","77.9639056236344","77.9100576746867","77.8415298617768","72.7297405349623","72.934245828854","73.5488270559513","73.1156109881424","72.9223975478205","74.6581822005465","74.7756058312723","",
"Bulgaria","BGR","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","69.0333837385134","63.3963620677259","64.8040533553924","66.4177953083389","64.9116381283765","68.2095271404159","67.5599439922379","68.9332161735279","65.9129849707003","68.6287241783563","78.0205593228554","73.1422254974208","85.9511952191235","92.3459350953496","91.224695585997","72.8548841125144","87.6693708081654","77.583979745651","74.4539066799526","84.7316864124877","86.261847161659","87.9676621134856","87.4459826952073","88.1058202253944","87.7172653084198","86.9154080503237","85.0353701794247","85.2162553070748","82.8088904466123","79.7167247198454","80.6664638827585","78.483505894684","81.391688338642","79.5527147848911","79.5713127614391","78.1212808295721","76.1274463292857","75.8961444890855","76.2588870934907","75.7905686686494","77.7210417999306","77.0932569101222","76.418352019501","",
"Bahrain","BHR","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","45.0047664277696","47.2658946238208","51.5173475342866","52.4138422101965","54.7769901259789","52.4215279295026","59.4754726844994","59.5734718185253","61.9567559801738","64.3491429751497","62.6194668008048","82.0360661404621","82.9433497536946","78.5506060451082","73.1584946422808","73.8746964569745","73.8831048199061","72.9820268511696","77.859016816481","76.1839757454901","60.8727422123751","64.0953467356039","62.7687709999002","60.2296277974031","63.0070826743466","53.7901549571636","47.438482621637","43.7128540795645","45.7795868546544","54.8878404873405","54.1112659143025","52.9150646950092","53.4473184832041","56.3226817841508","56.6217505803033","63.1861646726692","62.0649568700574","58.583955484048","57.0365441324527","56.0920439546092","59.26726541967","54.9626780499494","","",
"Bahamas, The","BHS","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","70.9817671809257","73.5103315713599","78.5049939897356","74.2080431363738","76.1444164037855","72.2993093835139","71.1161126500462","78.3695066385772","75.30917720124","75.6643073811931","75.6853380871532","","76.0871979098628","75.6847757422615","80.0881343293177","78.3403023480219","79.5546571798189","80.2006750536975","81.9512977544474","83.9598226655583","69.3911906461414","70.0577472992235","67.1953065317347","66.5451614381035","70.1877773409651","66.2796301384053","67.628400613748","68.50802127817","69.1811878570993","71.7706361110428","70.5129050303532","72.4396731901957","73.2641685600824","74.1994659144037","76.7284480832535","76.6547890004104","77.5845317685537","77.8009622043226","76.1293251891132","76.0033359430847","79.1961480393357","78.154043118164","73.6734897041819","81.9244253992988","83.7980151983067","82.039790965621","",
